variant,symbol,entry_date,entry_completed_date,exit_date,exit_completed_date,buy_fill_count,sell_fill_count,quantity,average_buy_price,average_sell_price,buy_cost,sell_proceeds,total_fees,net_pnl,net_return,holding_days,outcome
specific_mapping,513500.SH,2021-03-25,2021-03-29,2021-03-31,2021-04-02,3,3,83500.0,1.205300621624093,1.2354265728983052,100672.79468618344,103127.17140135737,61.140216222786066,2454.3767151739303,0.024379741546111777,6,胜
specific_mapping,159941.SZ,2021-04-09,2021-04-15,2021-04-23,2021-04-29,5,5,146600.0,0.7037661340882191,0.6987889131170381,103205.62082540063,102410.87722677553,65.08300424997609,-794.7435986251076,-0.00770058444752364,14,负
specific_mapping,512760.SH,2021-06-08,2021-06-08,2021-08-19,2021-08-19,1,1,159300.0,0.6437716066837311,0.7550927823781968,102583.58278980177,120250.1943487769,66.85172915326953,17666.611558975128,0.17221675319309893,51,胜
specific_mapping,159865.SZ,2021-10-28,2021-10-28,2021-10-29,2021-10-29,1,1,125500.0,0.8039635732650757,0.7910495957136154,100927.69767330044,99246.94124478012,60.052245812047715,-1680.7564285203262,-0.01665307410420558,1,负
specific_mapping,512980.SH,2021-11-11,2021-11-16,2021-11-17,2021-11-17,4,1,110900.0,0.7578993730882356,0.7870543876171112,84076.25578762799,87258.14628726161,51.400611618666886,3181.8904996336205,0.03784529258380509,4,胜
specific_mapping,510630.SH,2021-10-29,2021-11-05,2021-11-11,2021-11-18,6,6,84900.0,1.398586791524449,1.3956212138149569,118777.23794767365,118451.87428901395,73.58611112379837,-325.36365865969856,-0.0027392761801974252,14,负
specific_mapping,159865.SZ,2021-11-17,2021-11-18,2021-11-25,2021-11-26,2,2,141000.0,0.8627645499139138,0.8229304318630443,121686.2964783232,115998.38093542143,71.30489772916532,-5687.91554290177,-0.04674244929391036,7,负
specific_mapping,512690.SH,2021-11-25,2021-11-26,2021-12-28,2021-12-28,2,1,121200.0,0.956790322559541,1.0097868371486665,115997.77599034463,122349.44881301966,71.50474552699042,6351.672822675027,0.05475685002101871,23,胜
specific_mapping,512200.SH,2022-01-25,2022-01-25,2022-02-07,2022-02-07,1,1,52600.0,2.3287911751747137,2.203352889537811,122531.1641389342,115861.59308109197,71.51723334116363,-6669.5710578422295,-0.05443163055465472,4,负
specific_mapping,159981.SZ,2022-02-15,2022-02-17,2022-04-06,2022-04-07,3,2,71300.0,1.6238705700028995,1.6953068325146385,115816.7062326991,120839.11454514625,70.99720463985012,5022.408312447151,0.043365145459724364,35,胜
specific_mapping,510880.SH,2022-04-13,2022-04-13,2022-04-22,2022-04-22,1,1,49300.0,2.4499364267349244,2.3292016171455385,120818.10039778319,114795.19083335747,70.68345166899203,-6022.909564425718,-0.049851053315652316,7,负
specific_mapping,518880.SH,2022-05-09,2022-05-09,2022-05-16,2022-05-16,1,1,29100.0,3.9467303121566775,3.8723476933479315,114884.30703938444,112651.51228106188,68.26055098805523,-2232.7947583225614,-0.019435158864274826,5,负
specific_mapping,159981.SZ,2022-05-30,2022-06-06,2022-06-07,2022-06-14,5,6,65000.0,1.7348685853187122,1.8464385264866168,112800.28798313001,119978.69974735721,73.63441168660117,7178.411764227203,0.06363823969404026,10,胜
specific_mapping,159755.SZ,2022-06-07,2022-06-14,2022-07-29,2022-07-29,6,1,107000.0,1.1205879349125656,1.2055516171455383,119942.6932461276,128955.32482766223,78.48241739344788,9012.631581534632,0.0751411473064083,38,胜
specific_mapping,159941.SZ,2022-08-17,2022-08-17,2022-08-30,2022-08-30,1,1,180500.0,0.7149250995218753,0.6612098876357079,129082.6936578376,119312.5802028298,74.51770955458312,-9770.113455007799,-0.07568879435461473,9,负
specific_mapping,159865.SZ,2022-09-01,2022-09-01,2022-09-16,2022-09-16,1,1,136100.0,0.8760500000000001,0.8439860285758972,119266.17412150001,114832.03853963285,70.22907104675389,-4434.135581867158,-0.03717848429807069,10,负
specific_mapping,518880.SH,2022-10-11,2022-10-11,2022-10-12,2022-10-12,1,1,30100.0,3.808564700698853,3.797437645721436,114672.18883028277,114268.58227427435,68.6822011881752,-403.6065560084244,-0.003519655115380882,1,负
specific_mapping,159985.SZ,2022-10-12,2022-10-17,2022-11-30,2022-12-05,4,4,64400.0,1.7786628979329,1.8527274737654265,114583.52912626807,119279.85461570031,73.43319418245983,4696.325489432245,0.04098604332789413,38,胜
specific_mapping,513200.SH,2022-11-30,2022-12-05,2023-02-01,2023-02-02,4,2,121700.0,0.9796090506134704,1.0813084148496415,119254.18698609724,131555.7555169752,75.24409666405819,12301.56853087795,0.10315418554077338,40,胜
specific_mapping,512690.SH,2023-02-09,2023-02-09,2023-03-09,2023-03-09,1,1,149200.0,0.8820571823358536,0.9059116052389147,131642.41248399072,135121.46289819558,80.02948293184662,3479.0504142048594,0.026428035984435994,20,胜
specific_mapping,510880.SH,2023-05-04,2023-05-04,2023-05-25,2023-05-25,1,1,51200.0,2.6391631178855897,2.5549304876327517,135165.6891812329,130773.19723450685,79.78127778076171,-4392.491946726062,-0.03249709281500068,15,负
specific_mapping,513500.SH,2023-05-31,2023-05-31,2023-06-21,2023-06-21,1,1,92900.0,1.4097962181687353,1.4829850885868072,131009.35968847587,137727.9839352955,80.62181501927697,6718.624246819614,0.05128354388415968,15,胜
specific_mapping,159985.SZ,2023-07-06,2023-07-10,2023-09-26,2023-09-26,3,1,68600.0,2.007975167400566,2.2732688228607176,137788.42061262392,155899.45737587076,88.1080013195772,18111.03676324684,0.1314409199461246,58,胜
specific_mapping,513200.SH,2023-11-07,2023-11-08,2023-11-28,2023-11-29,2,2,168500.0,0.9264067142985057,0.8770173411163626,156146.361218706,147729.68642608798,94.56541142690128,-8416.674792618025,-0.05390247154609795,16,负
specific_mapping,513310.SH,2023-11-28,2023-12-04,2023-12-05,2023-12-13,5,7,119400.0,1.236542406567377,1.191721717393398,147687.45629314805,142246.03032842863,89.83567734635434,-5441.425964719412,-0.036844198561579944,11,负
specific_mapping,159941.SZ,2023-12-07,2023-12-13,2024-01-05,2024-01-05,5,1,162800.0,0.873801306694746,0.8856024114131927,142300.36816667902,144132.81975629437,88.76825854780172,1832.4515896153462,0.012877349603684474,20,胜
specific_mapping,518880.SH,2024-01-05,2024-01-05,2024-01-15,2024-01-15,1,1,30800.0,4.664590719795227,4.658403234291077,143712.4949879439,143435.77597028035,86.14446413575745,-276.71901766356314,-0.0019255042345954765,6,负
specific_mapping,159941.SZ,2024-01-15,2024-01-15,2024-01-29,2024-01-29,1,1,156000.0,0.9214813296437263,0.9474349881112576,143794.21275064864,147755.51818791256,87.46528367093325,3961.3054372639162,0.02754843440141186,10,胜
specific_mapping,513500.SH,2024-01-29,2024-01-29,2024-01-30,2024-01-30,1,1,89100.0,1.6584658439874649,1.6694802247285843,147813.6374912929,148706.06281690986,88.95599841677998,892.4253256169613,0.006037503310000858,1,胜
specific_mapping,512800.SH,2024-01-30,2024-01-30,2024-03-05,2024-03-05,1,1,264700.0,0.5616731894969941,0.5743099880933762,148719.49572783228,151974.24789216218,90.20842413245128,3254.752164329897,0.021885174827961595,19,胜
specific_mapping,515050.SH,2024-03-05,2024-03-07,2024-03-27,2024-03-28,3,2,488500.0,0.3110069441896792,0.30481904326873765,151973.17827998474,148859.43140598733,90.95727411747635,-3113.746873997414,-0.020488792227934205,17,负
specific_mapping,512400.SH,2024-03-27,2024-03-28,2024-04-17,2024-04-17,2,1,152100.0,0.9784330869079343,1.0527352200031281,148864.31842045242,160072.99065438705,92.68220984435177,11208.67223393463,0.07529455246808614,13,胜
specific_mapping,512800.SH,2024-04-17,2024-04-17,2024-04-25,2024-04-25,1,1,270400.0,0.5917092205286026,0.5982811771392822,160046.17268290345,161726.6977293724,96.53202105881881,1680.5250464689452,0.010500251385570758,6,胜
specific_mapping,513530.SH,2024-04-25,2024-05-08,2024-06-12,2024-06-14,7,3,152900.0,1.0574917523691822,1.1543698994055225,161741.9053941711,176450.20667181865,104.36740420886002,14708.301277647552,0.09093686167355863,32,胜
specific_mapping,159941.SZ,2024-06-12,2024-06-14,2024-07-23,2024-07-23,3,1,163700.0,1.077607900668574,1.1129868561148646,176457.33466344737,182141.28956149955,107.58010850563466,5683.9548980521795,0.032211496954167584,29,胜
specific_mapping,513500.SH,2024-07-23,2024-07-23,2024-07-26,2024-07-26,1,1,91700.0,1.9843432722687722,1.8958673228263851,182018.86735046652,173798.87819312856,106.74459347106776,-8219.989157337957,-0.045160093989107475,3,负
specific_mapping,512800.SH,2024-07-30,2024-07-30,2024-07-31,2024-07-31,1,1,171600.0,0.6417691727876664,0.6372344114303589,110160.62832737867,109316.62017394914,65.84310451554393,-844.0081534295314,-0.0076616134661222635,1,负
specific_mapping,159611.SZ,2024-07-26,2024-07-29,2024-07-30,2024-07-31,2,2,164700.0,1.0555207585004147,1.045550741273154,173896.42220569582,172150.54642556215,103.81394280381201,-1745.875780133676,-0.01003974525748752,3,负
specific_mapping,512760.SH,2024-07-31,2024-07-31,2024-08-06,2024-08-06,1,1,422500.0,0.40548600119352346,0.39952000595331194,171369.23085491496,168746.5633545197,102.03451140586137,-2622.6675003952696,-0.015304191349354235,4,负
specific_mapping,518880.SH,2024-08-19,2024-08-19,2024-09-25,2024-09-25,1,1,30600.0,5.508602254867554,5.717131177139282,168613.79796764685,174891.73075625589,103.05223290582275,6277.932788609032,0.0372326159797054,25,胜
specific_mapping,159851.SZ,2024-09-25,2024-10-15,2024-11-19,2024-11-19,7,1,327600.0,0.5344470325688668,0.7171383947610855,175137.37332392164,234864.05776229448,123.00581579798771,59726.684438372846,0.3410276362196356,34,胜
specific_mapping,512800.SH,2025-01-03,2025-01-03,2025-01-23,2025-01-23,1,1,323500.0,0.7268712109804154,0.725128810954094,235213.37960319003,234508.7965925463,140.91660212874413,-704.5830106437206,-0.0029955056631232324,14,负
specific_mapping,513520.SH,2025-01-23,2025-01-23,2025-01-27,2025-01-27,1,1,149900.0,1.5642119426250456,1.5238743971467017,234545.71281055416,228360.2435006509,138.87124269953546,-6185.469309903274,-0.026372126933308593,2,负
specific_mapping,513500.SH,2025-01-27,2025-01-27,2025-02-07,2025-02-07,1,1,103400.0,2.2059400478124616,2.192065354347229,228162.62920409167,226591.55977221162,136.4261275749936,-1571.0694318800524,-0.006885743898378371,3,负
specific_mapping,513200.SH,2025-02-12,2025-02-14,2025-03-27,2025-03-28,3,2,318000.0,0.713018394681472,0.8099938906019176,226807.87146356073,257500.78379424638,145.29537201603534,30692.91233068565,0.13532560458606846,32,胜
specific_mapping,512400.SH,2025-03-27,2025-03-28,2025-04-07,2025-04-07,2,1,239800.0,1.0734780520443923,0.9668383947610855,257497.26289130934,231778.29270958918,146.78036518318606,-25718.970181720157,-0.09988055753655234,6,负
specific_mapping,159985.SZ,2025-04-08,2025-04-08,2025-04-17,2025-04-17,1,1,116300.0,1.9923880095481874,1.9496576219081878,231784.23992810733,226677.15787349388,137.53797208151292,-5107.082054613449,-0.022033776136796468,7,负
specific_mapping,159865.SZ,2025-04-17,2025-04-21,2025-05-09,2025-05-13,3,3,382600.0,0.592303747152067,0.5853516238444524,226683.39828447896,223888.3446235026,135.17128348298047,-2795.0536609763512,-0.012330208926322306,15,负
specific_mapping,512660.SH,2025-05-09,2025-05-13,2025-05-19,2025-05-19,3,1,209300.0,1.0692198835494586,1.0437459571361543,223854.85794338974,218390.4920199485,132.67312513664962,-5464.365923441248,-0.024410307525348007,6,负
specific_mapping,512800.SH,2025-06-16,2025-06-16,2025-06-17,2025-06-17,1,1,63800.0,0.8249888009548187,0.8339979785680771,52650.075786567715,53193.108311333526,31.753006960068223,543.0325247658111,0.010313993221342077,1,胜
specific_mapping,513530.SH,2025-05-19,2025-05-26,2025-06-16,2025-06-20,6,5,156000.0,1.3993192450373602,1.4848262662738254,218359.29036649593,231562.4617239219,135.92395546259925,13203.171357425977,0.06046535201348968,23,胜
specific_mapping,159869.SZ,2025-06-20,2025-06-20,2025-07-15,2025-07-15,1,1,192400.0,1.2064460429668427,1.2734699761867523,232189.85473242056,244942.11873130564,143.14075262554547,12752.263998885086,0.054921710569917126,17,胜
specific_mapping,515050.SH,2025-07-15,2025-07-16,2025-10-20,2025-10-20,2,1,587100.0,0.4171289849717213,0.6532151842832565,244969.89600502065,383387.5839022921,188.51971853087923,138417.68789727148,0.5650395830450718,63,胜
specific_mapping,513500.SH,2025-12-18,2025-12-18,2025-12-23,2025-12-24,1,2,158800.0,2.4185123407125473,2.456029040782878,384174.9776330641,389900.40645281813,232.22315141444204,5725.4288197540445,0.014903179939070865,4,胜
specific_mapping,512070.SH,2025-12-25,2025-12-25,2026-01-13,2026-01-13,1,1,420400.0,0.9271111990451812,0.94786120095253,389874.4753430178,398361.30462577945,236.47151908771133,8486.829282761668,0.02176810696646614,11,胜
specific_mapping,159611.SZ,2026-03-20,2026-03-20,2026-04-02,2026-04-02,1,1,349100.0,1.1433703598976137,1.0986800238132477,399270.337818049,383434.1315543108,234.8099366860385,-15836.206263738219,-0.03966286689434695,9,负
specific_mapping,515050.SH,2026-04-08,2026-04-09,2026-06-30,2026-06-30,2,1,468600.0,0.818283766387087,1.3353956123828885,383566.02231146925,625578.6540474328,305.97929766904423,242012.63173596357,0.6309543016285231,55,胜
specific_mapping,512010.SH,2026-07-13,2026-07-13,2026-07-14,2026-07-14,1,1,1726300.0,0.36243438854217536,0.35757041023969643,625858.1860858394,617088.6170570289,372.88328524114354,-8769.569028810482,-0.014012070503792495,1,负
specific_mapping,159985.SZ,2026-07-20,2026-07-21,2026-07-31,2026-08-03,2,2,285900.0,2.1581894443424905,2.081499310493469,617211.4700461592,594922.1226742219,363.6381045022802,-22289.347371937358,-0.036112983075752614,10,负
specific_mapping,512800.SH,2026-07-31,2026-08-03,2026-08-11,2026-08-11,2,1,719100.0,0.82706956509831,0.8020363733291627,594924.1479794733,576571.3327541825,351.4470240969586,-18352.815225290833,-0.03084900030974047,7,负
live_schema,512800.SH,2018-09-21,2018-09-28,2018-10-12,2018-10-17,5,4,208200.0,0.4813598387367672,0.466335971439881,100252.14675854753,97062.02190900709,62.15567832873927,-3190.1248495404434,-0.03182101284298389,12,负
live_schema,512800.SH,2018-11-06,2018-11-07,2018-11-12,2018-11-13,2,2,198300.0,0.4897630150371589,0.4720722625119483,97149.14188363317,93583.84607722251,57.219580661396385,-3565.295806410664,-0.036699200191405046,5,负
live_schema,510880.SH,2019-01-28,2019-02-01,2019-02-25,2019-02-28,5,4,56900.0,1.6484573381503564,1.8541150928542571,93827.26481572459,105467.4990387722,61.69201960433625,11640.23422304762,0.12406025312481272,18,胜
live_schema,513500.SH,2019-05-20,2019-05-20,2019-05-27,2019-05-27,1,1,114300.0,0.9244893909156322,0.9045511052310468,105700.83812287127,103359.17427051027,62.717798612869615,-2341.663852361002,-0.02215369238263698,5,负
live_schema,513500.SH,2019-06-13,2019-06-13,2019-06-20,2019-06-20,1,1,111400.0,0.9285001990437506,0.9374619976222515,103465.95265012585,104401.93655515829,62.360456612577785,935.9839050324372,0.009046298623446747,5,胜
live_schema,513500.SH,2019-07-02,2019-07-02,2019-07-09,2019-07-09,1,1,109400.0,0.9545704219937323,0.9524214833557607,104461.33316736415,104163.65180603648,62.587474333570356,-297.6813613276754,-0.002849679898788371,5,负
live_schema,513500.SH,2019-07-17,2019-07-17,2019-08-02,2019-08-05,1,2,107600.0,0.967605473703146,0.9528385693892226,104145.58327514965,102492.2574388027,64.40693216880095,-1653.3258363469504,-0.01587514116637012,13,负
live_schema,159915.SZ,2019-08-20,2019-08-20,2019-08-30,2019-08-30,1,1,65400.0,1.5668780572891237,1.5671172057151794,102504.5670941927,102458.7184141966,61.488987060144424,-45.8486799960956,-0.00044728426543150235,8,负
live_schema,159915.SZ,2019-09-09,2019-09-09,2019-09-27,2019-09-27,1,1,62500.0,1.6409668582439425,1.5601256361961364,102591.19676883848,97478.59990657985,60.020484270751474,-5112.596862258622,-0.04983465466124226,13,负
live_schema,513500.SH,2019-09-27,2019-09-27,2019-10-10,2019-10-11,1,2,98500.0,0.9886622014343739,0.9634383695825344,97412.44180933821,94870.20980005847,57.68457187354963,-2542.2320092797454,-0.02609761096283325,5,负
live_schema,159915.SZ,2019-11-01,2019-11-01,2019-11-18,2019-11-18,1,1,58900.0,1.6109307675361635,1.6110644352436065,94912.2873545424,94863.22772727767,56.93265523311853,-49.05962726472353,-0.0005168943730273767,11,负
live_schema,513500.SH,2019-11-19,2019-11-25,2019-12-17,2019-12-18,5,2,92200.0,1.029856642781227,1.046640380381607,94984.48347311113,96471.2929982628,60.65108160335623,1486.8095251516643,0.015653183244109137,21,胜
live_schema,512800.SH,2019-12-20,2019-12-20,2019-12-27,2019-12-27,1,1,169600.0,0.5686816186189652,0.5663195719003677,96477.33703853181,96018.98505448409,57.74886057362365,-458.3519840477238,-0.00475087723311296,5,负
live_schema,159915.SZ,2019-12-27,2019-12-27,2020-01-06,2020-01-06,1,1,55400.0,1.7300736448764802,1.753892841911316,95874.83375013486,97136.51374285434,57.90352301041317,1261.6799927194807,0.013159657684597592,5,胜
live_schema,518880.SH,2020-06-04,2020-06-04,2020-06-08,2020-06-08,1,1,25500.0,3.819578057289124,3.769471129512787,97428.46023301093,96092.67734843529,58.05622627903462,-1335.7828845756449,-0.013710397160962784,2,负
live_schema,159941.SZ,2020-06-08,2020-06-10,2020-06-23,2020-06-30,3,4,176300.0,0.5467348224771611,0.5507816950111448,96418.26600748432,97069.15745934466,62.572175880988,650.8914518603415,0.006750706881721191,14,胜
live_schema,159985.SZ,2020-11-03,2020-11-06,2020-11-10,2020-11-13,4,4,86600.0,1.1252170164829038,1.1575734670735396,97474.27484851316,100215.78848989397,60.554979768250945,2741.513641380807,0.028125509480747102,8,胜
live_schema,513500.SH,2021-03-25,2021-03-29,2021-03-31,2021-04-02,3,3,83500.0,1.205300621624093,1.2354265728983052,100672.79468618344,103127.17140135737,61.140216222786066,2454.3767151739303,0.024379741546111777,6,胜
live_schema,159941.SZ,2021-04-09,2021-04-15,2021-04-23,2021-04-29,5,5,146600.0,0.7037661340882191,0.6987889131170381,103205.62082540063,102410.87722677553,65.08300424997609,-794.7435986251076,-0.00770058444752364,14,负
live_schema,512760.SH,2021-06-08,2021-06-08,2021-08-19,2021-08-19,1,1,159300.0,0.6437716066837311,0.7550927823781968,102583.58278980177,120250.1943487769,66.85172915326953,17666.611558975128,0.17221675319309893,51,胜
live_schema,159865.SZ,2021-10-28,2021-10-28,2021-10-29,2021-10-29,1,1,125500.0,0.8039635732650757,0.7910495957136154,100927.69767330044,99246.94124478012,60.052245812047715,-1680.7564285203262,-0.01665307410420558,1,负
live_schema,512980.SH,2021-11-11,2021-11-16,2021-11-17,2021-11-17,4,1,110900.0,0.7578993730882356,0.7870543876171112,84076.25578762799,87258.14628726161,51.400611618666886,3181.8904996336205,0.03784529258380509,4,胜
live_schema,510630.SH,2021-10-29,2021-11-05,2021-11-11,2021-11-18,6,6,84900.0,1.398586791524449,1.3956212138149569,118777.23794767365,118451.87428901395,73.58611112379837,-325.36365865969856,-0.0027392761801974252,14,负
live_schema,159865.SZ,2021-11-17,2021-11-18,2021-11-25,2021-11-26,2,2,141000.0,0.8627645499139138,0.8229304318630443,121686.2964783232,115998.38093542143,71.30489772916532,-5687.91554290177,-0.04674244929391036,7,负
live_schema,512690.SH,2021-11-25,2021-11-26,2021-12-28,2021-12-28,2,1,121200.0,0.956790322559541,1.0097868371486665,115997.77599034463,122349.44881301966,71.50474552699042,6351.672822675027,0.05475685002101871,23,胜
live_schema,512200.SH,2022-01-25,2022-01-25,2022-02-07,2022-02-07,1,1,52600.0,2.3287911751747137,2.203352889537811,122531.1641389342,115861.59308109197,71.51723334116363,-6669.5710578422295,-0.05443163055465472,4,负
live_schema,159981.SZ,2022-02-15,2022-02-17,2022-04-06,2022-04-07,3,2,71300.0,1.6238705700028995,1.6953068325146385,115816.7062326991,120839.11454514625,70.99720463985012,5022.408312447151,0.043365145459724364,35,胜
live_schema,510880.SH,2022-04-13,2022-04-13,2022-04-22,2022-04-22,1,1,49300.0,2.4499364267349244,2.3292016171455385,120818.10039778319,114795.19083335747,70.68345166899203,-6022.909564425718,-0.049851053315652316,7,负
live_schema,518880.SH,2022-05-09,2022-05-09,2022-05-16,2022-05-16,1,1,29100.0,3.9467303121566775,3.8723476933479315,114884.30703938444,112651.51228106188,68.26055098805523,-2232.7947583225614,-0.019435158864274826,5,负
live_schema,159981.SZ,2022-05-30,2022-06-06,2022-06-07,2022-06-14,5,6,65000.0,1.7348685853187122,1.8464385264866168,112800.28798313001,119978.69974735721,73.63441168660117,7178.411764227203,0.06363823969404026,10,胜
live_schema,159755.SZ,2022-06-07,2022-06-14,2022-07-29,2022-07-29,6,1,107000.0,1.1205879349125656,1.2055516171455383,119942.6932461276,128955.32482766223,78.48241739344788,9012.631581534632,0.0751411473064083,38,胜
live_schema,159941.SZ,2022-08-17,2022-08-17,2022-08-30,2022-08-30,1,1,180500.0,0.7149250995218753,0.6612098876357079,129082.6936578376,119312.5802028298,74.51770955458312,-9770.113455007799,-0.07568879435461473,9,负
live_schema,159865.SZ,2022-09-01,2022-09-01,2022-09-16,2022-09-16,1,1,136100.0,0.8760500000000001,0.8439860285758972,119266.17412150001,114832.03853963285,70.22907104675389,-4434.135581867158,-0.03717848429807069,10,负
live_schema,518880.SH,2022-10-11,2022-10-11,2022-10-12,2022-10-12,1,1,30100.0,3.808564700698853,3.797437645721436,114672.18883028277,114268.58227427435,68.6822011881752,-403.6065560084244,-0.003519655115380882,1,负
live_schema,159985.SZ,2022-10-12,2022-10-17,2022-11-30,2022-12-05,4,4,64400.0,1.7786628979329,1.8527274737654265,114583.52912626807,119279.85461570031,73.43319418245983,4696.325489432245,0.04098604332789413,38,胜
live_schema,513200.SH,2022-11-30,2022-12-05,2023-02-01,2023-02-02,4,2,121700.0,0.9796090506134704,1.0813084148496415,119254.18698609724,131555.7555169752,75.24409666405819,12301.56853087795,0.10315418554077338,40,胜
live_schema,512690.SH,2023-02-09,2023-02-09,2023-03-09,2023-03-09,1,1,149200.0,0.8820571823358536,0.9059116052389147,131642.41248399072,135121.46289819558,80.02948293184662,3479.0504142048594,0.026428035984435994,20,胜
live_schema,510880.SH,2023-05-04,2023-05-04,2023-05-25,2023-05-25,1,1,51200.0,2.6391631178855897,2.5549304876327517,135165.6891812329,130773.19723450685,79.78127778076171,-4392.491946726062,-0.03249709281500068,15,负
live_schema,513500.SH,2023-05-31,2023-05-31,2023-06-21,2023-06-21,1,1,92900.0,1.4097962181687353,1.4829850885868072,131009.35968847587,137727.9839352955,80.62181501927697,6718.624246819614,0.05128354388415968,15,胜
live_schema,159985.SZ,2023-07-06,2023-07-10,2023-09-26,2023-09-26,3,1,68600.0,2.007975167400566,2.2732688228607176,137788.42061262392,155899.45737587076,88.1080013195772,18111.03676324684,0.1314409199461246,58,胜
live_schema,513200.SH,2023-11-07,2023-11-08,2023-11-28,2023-11-29,2,2,168500.0,0.9264067142985057,0.8770173411163626,156146.361218706,147729.68642608798,94.56541142690128,-8416.674792618025,-0.05390247154609795,16,负
live_schema,513310.SH,2023-11-28,2023-12-04,2023-12-05,2023-12-13,5,7,119400.0,1.236542406567377,1.191721717393398,147687.45629314805,142246.03032842863,89.83567734635434,-5441.425964719412,-0.036844198561579944,11,负
live_schema,159941.SZ,2023-12-07,2023-12-13,2024-01-05,2024-01-05,5,1,162800.0,0.873801306694746,0.8856024114131927,142300.36816667902,144132.81975629437,88.76825854780172,1832.4515896153462,0.012877349603684474,20,胜
live_schema,518880.SH,2024-01-05,2024-01-05,2024-01-15,2024-01-15,1,1,30800.0,4.664590719795227,4.658403234291077,143712.4949879439,143435.77597028035,86.14446413575745,-276.71901766356314,-0.0019255042345954765,6,负
live_schema,159941.SZ,2024-01-15,2024-01-15,2024-01-29,2024-01-29,1,1,156000.0,0.9214813296437263,0.9474349881112576,143794.21275064864,147755.51818791256,87.46528367093325,3961.3054372639162,0.02754843440141186,10,胜
live_schema,513500.SH,2024-01-29,2024-01-29,2024-01-30,2024-01-30,1,1,89100.0,1.6584658439874649,1.6694802247285843,147813.6374912929,148706.06281690986,88.95599841677998,892.4253256169613,0.006037503310000858,1,胜
live_schema,512800.SH,2024-01-30,2024-01-30,2024-03-05,2024-03-05,1,1,264700.0,0.5616731894969941,0.5743099880933762,148719.49572783228,151974.24789216218,90.20842413245128,3254.752164329897,0.021885174827961595,19,胜
live_schema,515050.SH,2024-03-05,2024-03-07,2024-03-27,2024-03-28,3,2,488500.0,0.3110069441896792,0.30481904326873765,151973.17827998474,148859.43140598733,90.95727411747635,-3113.746873997414,-0.020488792227934205,17,负
live_schema,512400.SH,2024-03-27,2024-03-28,2024-04-17,2024-04-17,2,1,152100.0,0.9784330869079343,1.0527352200031281,148864.31842045242,160072.99065438705,92.68220984435177,11208.67223393463,0.07529455246808614,13,胜
live_schema,512800.SH,2024-04-17,2024-04-17,2024-04-25,2024-04-25,1,1,270400.0,0.5917092205286026,0.5982811771392822,160046.17268290345,161726.6977293724,96.53202105881881,1680.5250464689452,0.010500251385570758,6,胜
live_schema,513530.SH,2024-04-25,2024-05-08,2024-06-12,2024-06-14,7,3,152900.0,1.0574917523691822,1.1543698994055225,161741.9053941711,176450.20667181865,104.36740420886002,14708.301277647552,0.09093686167355863,32,胜
live_schema,159941.SZ,2024-06-12,2024-06-14,2024-07-23,2024-07-23,3,1,163700.0,1.077607900668574,1.1129868561148646,176457.33466344737,182141.28956149955,107.58010850563466,5683.9548980521795,0.032211496954167584,29,胜
live_schema,513500.SH,2024-07-23,2024-07-23,2024-07-26,2024-07-26,1,1,91700.0,1.9843432722687722,1.8958673228263851,182018.86735046652,173798.87819312856,106.74459347106776,-8219.989157337957,-0.045160093989107475,3,负
live_schema,512800.SH,2024-07-30,2024-07-30,2024-07-31,2024-07-31,1,1,171600.0,0.6417691727876664,0.6372344114303589,110160.62832737867,109316.62017394914,65.84310451554393,-844.0081534295314,-0.0076616134661222635,1,负
live_schema,159611.SZ,2024-07-26,2024-07-29,2024-07-30,2024-07-31,2,2,164700.0,1.0555207585004147,1.045550741273154,173896.42220569582,172150.54642556215,103.81394280381201,-1745.875780133676,-0.01003974525748752,3,负
live_schema,512760.SH,2024-07-31,2024-07-31,2024-08-06,2024-08-06,1,1,422500.0,0.40548600119352346,0.39952000595331194,171369.23085491496,168746.5633545197,102.03451140586137,-2622.6675003952696,-0.015304191349354235,4,负
live_schema,518880.SH,2024-08-19,2024-08-19,2024-09-25,2024-09-25,1,1,30600.0,5.508602254867554,5.717131177139282,168613.79796764685,174891.73075625589,103.05223290582275,6277.932788609032,0.0372326159797054,25,胜
live_schema,159851.SZ,2024-09-25,2024-10-15,2024-11-19,2024-11-19,7,1,327600.0,0.5344470325688668,0.7171383947610855,175137.37332392164,234864.05776229448,123.00581579798771,59726.684438372846,0.3410276362196356,34,胜
live_schema,512800.SH,2025-01-03,2025-01-03,2025-01-23,2025-01-23,1,1,323500.0,0.7268712109804154,0.725128810954094,235213.37960319003,234508.7965925463,140.91660212874413,-704.5830106437206,-0.0029955056631232324,14,负
live_schema,513520.SH,2025-01-23,2025-01-23,2025-01-27,2025-01-27,1,1,149900.0,1.5642119426250456,1.5238743971467017,234545.71281055416,228360.2435006509,138.87124269953546,-6185.469309903274,-0.026372126933308593,2,负
live_schema,513500.SH,2025-01-27,2025-01-27,2025-02-07,2025-02-07,1,1,103400.0,2.2059400478124616,2.192065354347229,228162.62920409167,226591.55977221162,136.4261275749936,-1571.0694318800524,-0.006885743898378371,3,负
live_schema,513200.SH,2025-02-18,2025-02-20,2025-03-27,2025-03-28,3,2,296000.0,0.7661156531827151,0.807635781111383,226838.26441208628,238988.47315160668,139.7491273653159,12150.2087395204,0.05356331204089848,28,胜
